user_id,category_id,ads
11081,815,"[2342155, 2823050, 2130247, 2114608, 2114428, 546197, 2780028, 2779422, 2773667, 2770644]"
11084,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
11084,887,"[2540788, 2803267, 2800438, 2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728]"
11084,800,"[2558103, 2807282, 2551445, 2649746, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849]"
11084,806,"[2125147, 2809690, 2805055, 2799996, 2759928, 2756267, 592751, 1720784, 2886467, 2835598]"
11084,815,"[2492998, 2764357, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781]"
11088,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11091,853,"[2813016, 1980897, 1730526, 2564009, 2794552, 2532892, 2204844, 1640144, 2651507, 1190614]"
11099,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
11100,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
11100,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
11107,815,"[2872884, 2859431, 2814190, 941203, 2871286, 2867297, 2866898, 2866023, 2859180, 2814196]"
11107,853,"[2075866, 1240288, 2859258, 2749387, 2420142, 2153066, 2129278, 2852697, 2207954, 2762784]"
11107,806,"[2237642, 2857252, 2852914, 2401994, 2829043, 2809690, 2672706, 2772077, 1720784, 2886467]"
11108,888,"[1303565, 2537913, 2266909, 686743, 2794231, 2783596, 2497795, 1774280, 719463, 335743]"
11109,800,"[2857952, 2872873, 2872857, 2798524, 2754164, 2643928, 2623719, 2623565, 2838439, 2730856]"
11113,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11113,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
11113,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
11115,888,"[2745857, 2752869, 2377965, 1382566, 959615, 2868370, 2867144, 2857348, 2828783, 2791805]"
11116,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
11123,888,"[2862796, 2761203, 2479623, 2462976, 1962583, 1366090, 2855062, 2686071, 1221934, 2850404]"
11125,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
11125,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
11129,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
11132,806,"[1372331, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851]"
11132,800,"[2789751, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959]"
11132,853,"[2787208, 514863, 2599598, 2571258, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504]"
11135,815,"[365167, 2851484, 2776329, 1956895, 2844306, 314455, 2452357, 2726730, 2709628, 2882036]"
11138,815,"[2768204, 306542, 2755919, 2743876, 2579679, 2388314, 2385415, 2691227, 2367485, 2276183]"
11138,853,"[2812881, 672054, 2440539, 2759037, 2758889, 2676047, 2403931, 2716504, 2539627, 2147736]"
11139,806,"[2306649, 2845209, 2804693, 1992643, 2665325, 2650642, 2363634, 1720784, 2886467, 2835598]"
11140,806,"[2867008, 2843725, 2843222, 2825119, 2440742, 2386476, 2836377, 1712834, 56734, 2756152]"
11140,815,"[2868416, 2868397, 2868365, 2850395, 2167932, 2064391, 2768296, 2704025, 1779607, 2822326]"
11140,800,"[2793931, 2547530, 2412289, 1980631, 2818125, 2737601, 2663513, 2071406, 2803279, 2807341]"
11143,815,"[1609574, 2837704, 2557211, 1715743, 2763654, 2623099, 2297330, 2793057, 2654993, 2608821]"
11143,853,"[630722, 2422875, 2637689, 2613783, 1709069, 1018294, 853168, 2675399, 955109, 2836325]"
11145,815,"[2838004, 2871039, 1484194, 2838948, 2598916, 2871079, 2668058, 2660512, 2447631, 1550257]"
11147,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
11157,815,"[2872372, 2710810, 2373798, 2812937, 980823, 2856904, 2854847, 2854791, 2849868, 2849540]"
11164,887,"[2069944, 482037, 2341411, 2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728]"
11164,815,"[647860, 2024452, 328241, 2536518, 2001431, 2817664, 2434257, 2503065, 2673241, 425926]"
11169,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11169,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
11170,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
11170,859,"[2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400, 2876623, 2303094]"
11172,806,"[2825119, 2717291, 2641625, 2182458, 1984883, 1792236, 1417163, 715344, 562132, 2823539]"
11175,806,"[2848617, 754541, 1830111, 2144981, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045]"
11178,859,"[2763808, 2763819, 2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400]"
11178,815,"[2657065, 2340663, 2800218, 2797875, 2713062, 2764798, 2764499, 2764348, 2763926, 2763918]"
11178,806,"[2361242, 2308601, 2506234, 2117461, 2065895, 1664152, 1335685, 2619038, 1720784, 2886467]"
11179,806,"[1957167, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851]"
11180,806,"[2294713, 2783128, 2740339, 2684036, 2388845, 1933435, 1560825, 958479, 907782, 712591]"
11184,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11194,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11194,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
11197,815,"[2743302, 2812899, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781]"
11197,800,"[2802819, 2816630, 2794194, 2765374, 2749937, 2891500, 2898379, 2911000, 2898476, 2031170]"
11208,800,"[2519475, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959]"
11211,815,"[2023920, 2248752, 2752793, 2610888, 2758026, 1927355, 2816718, 2771046, 2614236, 2395771]"
11226,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
11232,362,"[2867410, 1977968, 2787896, 1875339, 2836886, 2757104, 2790509, 2785306, 2406697, 2598159]"
11234,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
11237,815,"[2486262, 2445505, 2662500, 2179560, 652246, 2274233, 912294, 318186, 2777647, 2776565]"
11239,881,"[2794985, 1617687, 2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862]"
11252,806,"[2850466, 2366915, 2328190, 1149229, 2839948, 1807230, 1352470, 822329, 2829686, 2185723]"
11258,815,"[2225436, 79556, 2697389, 154182, 145952, 2138217, 2758722, 2551786, 2614053, 2693003]"
11273,815,"[1757468, 2868527, 2867370, 2870076, 2747513, 2864692, 2862570, 2653475, 859237, 2854330]"
11275,853,"[91287, 2330849, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974]"
11280,800,"[2858302, 2853370, 2795589, 2441256, 1245230, 2891500, 2898379, 2911000, 2898476, 2031170]"
11284,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
11284,800,"[2856669, 2851665, 2709043, 1488623, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849]"
11292,800,"[2424212, 1364111, 2656698, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844]"
11294,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
11298,815,"[2759278, 2641148, 2555800, 2119597, 1670840, 2834550, 2816901, 2812343, 2718172, 2693513]"
11301,800,"[1906252, 1785699, 1771407, 1400271, 671368, 2832377, 2816932, 2815716, 2774074, 2723747]"
11303,811,"[2753896, 2792448, 2899362, 2624021, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011]"
11312,362,"[2771617, 2722469, 2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301]"
11314,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
11315,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
11330,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
11333,800,"[2858782, 2754164, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589]"
11340,815,"[2812633, 2811451, 2825820, 2825770, 2821509, 2811463, 2807890, 2784394, 2350661, 1572287]"
11340,806,"[2473907, 2728493, 2697055, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600]"
11345,806,"[962935, 2722147, 2153079, 1928404, 1718671, 2753966, 2153304, 2707398, 2430786, 2355554]"
11349,859,"[1492794, 2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400, 2876623]"
11351,888,"[1042078, 2663399, 1725458, 1659800, 2498634, 2361401, 2361377, 2281150, 1975874, 405743]"
11360,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
11368,806,"[2791923, 2779871, 2770276, 2769542, 2761947, 2677080, 2755993, 2486786, 2757222, 2744343]"
11375,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
11375,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11377,806,"[2184604, 2873850, 2873356, 2872391, 2797686, 2432707, 1720784, 2886467, 2835598, 2895717]"
11378,888,"[1515954, 2711610, 2544591, 2525955, 2597819, 2683795, 2682143, 2580881, 2354744, 2516277]"
11394,806,"[2724270, 1107457, 1745624, 2680156, 2479846, 1720784, 2886467, 2835598, 2895717, 2825149]"
11394,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
11396,815,"[2210449, 2521003, 2117833, 2727951, 2460177, 1593919, 2725087, 2882036, 2827310, 2892684]"
11401,815,"[957160, 359054, 2840895, 2819399, 2779333, 2757346, 2726184, 2664064, 2657837, 2611149]"
11406,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
11407,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
11408,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11408,888,"[394655, 865075, 2796272, 2730480, 2440276, 2410246, 2406983, 2319239, 2283339, 2280845]"
11409,806,"[2850253, 2813533, 2690180, 2466586, 2781272, 2649445, 2198058, 2809690, 2805770, 2127622]"
11413,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
11413,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11415,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
11416,815,"[2867193, 2821883, 122419, 2860452, 2860374, 2859605, 2858801, 2858702, 2858550, 2799837]"
11416,806,"[2860593, 2860205, 2838596, 2821952, 2821285, 2809690, 2663941, 2802295, 2780939, 2711534]"
11419,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
11419,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
11419,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
11437,806,"[2028280, 2595435, 1909431, 1665326, 2327868, 2260747, 964884, 2209513, 2719666, 1306767]"
11439,815,"[2031249, 1734511, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781]"
11442,888,"[2865824, 2859368, 2858158, 2853851, 2845948, 2674244, 2827386, 2290263, 2882472, 2873541]"
11442,815,"[2857052, 2860716, 2855495, 2582417, 2405042, 366629, 2844461, 2834061, 2380328, 2347363]"
11446,815,"[2867931, 2868145, 2866759, 2374999, 2840973, 2588714, 2817874, 2817859, 2817145, 2802603]"
11446,853,"[2867278, 2866523, 2866190, 2794326, 2713329, 2672440, 2768551, 2147139, 2647510, 2620522]"
11448,800,"[2865548, 2789757, 972550, 2643600, 2293827, 1973567, 1369044, 105029, 2891500, 2898379]"
11454,888,"[1714362, 2666994, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293]"
11457,881,"[2665729, 884499, 2664991, 2635598, 1970322, 2433568, 2752044, 329681, 2475623, 2417764]"
11457,815,"[2679350, 2399240, 2764562, 2861704, 2269222, 2865752, 2862730, 2860329, 2856268, 2837173]"
11462,853,"[2369880, 2791999, 517851, 2830114, 2860185, 2811474, 2567306, 2521643, 2519122, 2506290]"
11475,853,"[2770075, 2862634, 2363051, 2858148, 425084, 2822695, 2411301, 1610649, 1609607, 2871638]"
11476,800,"[2602007, 2106657, 1958403, 1808394, 1721623, 1583353, 1521357, 2891500, 2898379, 2911000]"
11477,815,"[2779258, 2626691, 366629, 2444756, 2366054, 2641442, 2461786, 2626682, 2626702, 2605964]"
11479,888,"[2871269, 2539778, 2864745, 2861386, 2844687, 2847820, 2845810, 2826051, 2578937, 2794231]"
11479,806,"[2346155, 2718884, 2708789, 2135811, 2846182, 2844093, 2809690, 2753251, 2726422, 2714463]"
11490,806,"[2870330, 2870328, 2870173, 2860809, 2784673, 2747267, 2711534, 2680629, 237819, 2016157]"
11493,887,"[2798250, 2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881, 2041846]"
11493,853,"[2297941, 2753237, 2751775, 672054, 2762225, 2764081, 2608816, 2598344, 2554980, 2512883]"
11494,853,"[2136203, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030]"
11495,815,"[2757336, 2672824, 2672838, 2672654, 2625018, 2882036, 2827310, 2892684, 2831841, 2888041]"
11499,887,"[2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881, 2041846, 854802]"
11499,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
11500,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
11500,800,"[2696473, 2869552, 2866895, 2865409, 2863343, 2855674, 2853820, 2735349, 2699278, 2643928]"
11500,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
11501,888,"[645262, 644972, 2743962, 2742921, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650]"
11501,881,"[2794985, 2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758]"
11506,815,"[2848094, 786556, 2844755, 2294190, 2076728, 2426312, 970544, 2882036, 2827310, 2892684]"
11506,806,"[2335877, 2757223, 2377044, 928990, 2163225, 1720784, 2886467, 2835598, 2895717, 2825149]"
11508,815,"[2686267, 2841460, 2845379, 2854056, 2825614, 2845783, 2844819, 2686202, 2817559, 2817403]"
11508,888,"[2231023, 2849041, 2845866, 2269802, 2759414, 2667375, 2631699, 2603201, 447248, 2806339]"
11515,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
11521,881,"[2754645, 2829991, 2829507, 2816864, 2723560, 2658874, 2519991, 2880278, 2889904, 2662331]"
11521,806,"[2804222, 2830861, 2760984, 2842357, 2829686, 2825119, 2617675, 1030371, 2825115, 2822691]"
11522,811,"[2762437, 2850201, 2743337, 2683547, 2863698, 2861932, 2861028, 2852679, 2852446, 2851647]"
11526,800,"[2816336, 2779408, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589]"
11528,362,"[2645964, 2180907, 2818855, 2745498, 2741935, 2741737, 2644198, 2380017, 2406697, 2598159]"
11533,815,"[575820, 2871678, 2871124, 2754335, 2446432, 2361044, 1896451, 1400104, 775012, 2865090]"
11537,853,"[2849316, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030]"
11539,815,"[2717895, 2532325, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781]"
11545,806,"[2720338, 2698172, 2698064, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600]"
11545,859,"[2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400, 2876623, 2303094]"
11548,815,"[1896592, 2484614, 496237, 2819244, 2808375, 2649761, 2694789, 2716118, 2543318, 2221964]"
11550,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11551,815,"[2859100, 2858863, 2856799, 2763403, 2744055, 2838493, 1921745, 2741520, 2580710, 2483363]"
11552,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
11553,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
11557,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11559,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11565,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
11575,800,"[2615850, 2649603, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589]"
11583,888,"[2857995, 2854295, 2434340, 2844651, 2712805, 2438950, 2267777, 2813652, 1812663, 2738875]"
11589,800,"[2867553, 2867106, 2802615, 2668432, 2445205, 2193319, 965824, 2337982, 2816630, 1289582]"
11589,853,"[2867812, 481114, 2017724, 1964491, 2710139, 800210, 770109, 337739, 320062, 2824881]"
11589,815,"[2866558, 2868361, 2868302, 2868253, 2867475, 2867193, 2866886, 2866870, 2866640, 2866618]"
11590,800,"[591514, 2844721, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589]"
11590,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
11600,362,"[2825441, 726751, 1696183, 1424390, 905267, 1718125, 1826185, 2583737, 306492, 2737492]"
11610,853,"[1385269, 2700733, 2857888, 2796704, 2796671, 2209914, 2426043, 1733502, 2779528, 2440052]"
11619,888,"[2846851, 2842281, 2837414, 2837491, 2830605, 2829786, 2807532, 2785332, 913014, 2747211]"
11619,800,"[2856691, 2813608, 2843129, 2841216, 2838578, 2388518, 2831299, 2763662, 1901160, 2832385]"
11624,815,"[2647449, 2786065, 2651483, 2678234, 2582541, 2795951, 2004291, 737928, 2865460, 2856095]"
11625,362,"[2757104, 2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844]"
11625,815,"[2730868, 2788427, 2011198, 1950260, 983592, 2857081, 2739364, 258580, 2425094, 1912262]"
11625,800,"[2842368, 2814436, 2805512, 2601337, 2332215, 2721018, 2339773, 792020, 2695790, 2682047]"
11633,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
11635,853,"[309511, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030]"
11635,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
11635,815,"[1347269, 1014042, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781]"
11648,811,"[1525571, 2620080, 2255384, 1054948, 2899362, 2624021, 2753896, 2881080, 2307351, 2817979]"
11651,815,"[2725111, 2403481, 2658974, 2445738, 2733932, 2525840, 2809646, 2517495, 2126825, 1390496]"
11651,800,"[2711520, 2061032, 2725649, 1772677, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849]"
11652,853,"[2837942, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030]"
11653,887,"[2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881, 2041846, 854802]"
11653,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11656,815,"[2856338, 2852549, 469612, 2866581, 2857046, 2856482, 2856223, 2855640, 2793028, 2792677]"
11656,806,"[2713871, 2827198, 2526365, 2454124, 2714307, 2713944, 2013461, 1720784, 2886467, 2835598]"
11662,806,"[2848293, 2709167, 2333752, 1709758, 2515789, 2789035, 2778041, 2753458, 2742847, 1245494]"
11675,815,"[2825181, 2835046, 47796, 2610888, 2825322, 2825140, 1609574, 2810562, 2738488, 1593165]"
11679,887,"[337909, 2679429, 2609428, 2559049, 1815725, 2870873, 2677927, 2851216, 2512096, 2906282]"
11680,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
11681,853,"[2826793, 594301, 2781898, 2859317, 2859274, 2713722, 2677228, 2665602, 2409742, 2650437]"
11681,815,"[2777997, 2854791, 2594900, 2857162, 2856523, 2855655, 594235, 2859778, 2666573, 2664324]"
11682,815,"[2870430, 2870141, 2824510, 2655953, 1020559, 797031, 2821775, 2824367, 2824797, 2827432]"
11683,888,"[2869448, 2602388, 2068952, 2309855, 2788231, 2755672, 2339834, 1178131, 2731551, 2722914]"
11687,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
11691,815,"[2862558, 2809908, 2849236, 2847389, 2534753, 2467643, 303945, 1928621, 2708032, 2480094]"
11691,888,"[804202, 2846835, 2764189, 2819524, 2751606, 2746230, 2692583, 2827386, 2808111, 2799051]"
11691,800,"[2850250, 2848411, 2615535, 2828263, 2106638, 2704668, 2138851, 995491, 2667816, 2587040]"
11692,806,"[2872364, 2568309, 2269214, 2691609, 519557, 2678157, 1720784, 2886467, 2835598, 2895717]"
11693,811,"[2804036, 2497155, 2833473, 2566473, 2476513, 1087914, 965678, 2841490, 2832101, 2824123]"
11694,815,"[1479513, 2598101, 2240422, 2816482, 1841893, 2678012, 2145695, 2732435, 797816, 295145]"
11694,800,"[2573403, 2868062, 2796940, 2720738, 2161253, 1743540, 879079, 2802980, 2800980, 2577847]"
11700,806,"[2854598, 2825119, 2804693, 945647, 2756313, 2025697, 2181046, 2168602, 985234, 908726]"
11700,815,"[2757051, 2756963, 2642716, 2419539, 2796911, 2814035, 2813848, 2806912, 2799340, 2799335]"
11703,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
11703,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
11703,887,"[2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881, 2041846, 854802]"
11704,853,"[2549540, 2833621, 2795001, 2736715, 529294, 2722948, 2705720, 2345250, 2283499, 1921371]"
11704,888,"[2832036, 2866897, 785714, 2858873, 2832527, 2832120, 2719269, 2821646, 2699996, 2676874]"
11704,362,"[2803205, 2800913, 2790955, 2401316, 1109103, 2385455, 2183426, 2710643, 2309472, 2145005]"
11711,888,"[2780213, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131]"
11713,815,"[2269135, 2749702, 1232553, 2782042, 2732460, 2639069, 2516496, 2742250, 2741695, 24538]"
11724,800,"[2777057, 958720, 2856033, 2817938, 2752198, 1517762, 2802819, 2498660, 2375794, 2730079]"
11726,815,"[2868281, 2848775, 2848681, 1894674, 2604989, 2674450, 2674370, 2423585, 2312017, 2624066]"
11728,815,"[2872085, 2871819, 1814713, 2850588, 2544918, 1957205, 1527816, 2845015, 2707678, 2698900]"
11729,806,"[550630, 339132, 2809690, 2616636, 1818768, 2085752, 2724729, 2724705, 2441733, 2344952]"
11730,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11731,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11732,815,"[2806474, 2805604, 2805247, 2804662, 2798186, 2794568, 2794283, 1151569, 448114, 2800597]"
11737,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
11737,815,"[2387406, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081]"
11751,881,"[615840, 1808122, 1603606, 2298660, 1100480, 2782532, 595645, 2695087, 2602201, 2510950]"
11752,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
11759,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
11760,806,"[2669204, 2835724, 1487324, 2757439, 2515789, 1690242, 2402855, 1734670, 2639924, 2676965]"
11761,815,"[2844967, 2844935, 2832346, 2812849, 2809908, 2676930, 1715435, 1515892, 2796928, 1600715]"
11762,806,"[2796383, 2817330, 2593353, 2194595, 2756659, 2750897, 633300, 2773947, 2514411, 1324455]"
11765,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
11769,806,"[1573372, 287422, 2338609, 2041767, 1264836, 2713199, 2587711, 2442805, 2314454, 2076575]"
11770,888,"[1588094, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131]"
11775,887,"[2020193, 2766537, 2761459, 2760670, 2636222, 2069071, 1068318, 2753367, 2232096, 2870873]"
11779,815,"[1711120, 1464037, 2829793, 2803402, 2803352, 2801999, 2697909, 2342155, 2353273, 1641332]"
11784,815,"[2853026, 2828298, 2867053, 2859144, 2870770, 2868958, 1902793, 2843368, 1109671, 2845379]"
11785,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
11786,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
11795,806,"[2337679, 1480178, 2719267, 2662878, 2337806, 2038421, 2027051, 1526881, 456667, 2860462]"
11800,800,"[2822445, 2056053, 1668173, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844]"
11800,859,"[2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400, 2876623, 2303094]"
11800,806,"[2778675, 2767157, 2696076, 2695000, 2507787, 2130025, 1695626, 1720784, 2886467, 2835598]"
11801,888,"[2588444, 348843, 2297381, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718]"
11804,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
