category_id,ads
853,[2903176]
853,[2808428]
853,[2887137]
853,"[2903582, 2864717]"
853,[2762225]
853,"[1762434, 1953526]"
853,[2844142]
853,[2866738]
853,[2350213]
859,[1806476]
859,[2826112]
859,[2784222]
859,[1316115]
859,[1907985]
859,[1305313]
859,[2260160]
859,"[1573682, 2880807, 2883752, 2895028, 2783601, 1780637, 2840302, 396236, 1149112, 2823039]"
859,"[1945566, 303258, 2458473, 1596105, 2169199]"
859,[2156647]
859,[2883946]
859,[2761339]
859,"[2778271, 2901526]"
859,"[2502459, 2538927, 2749058]"
859,"[1303804, 1669082]"
859,[2912194]
859,"[2114801, 2738526, 2088133, 1265005, 2625950, 1981325]"
859,[616913]
859,[1744236]
859,[2567368]
859,"[2270156, 1981325]"
859,"[1098960, 2799341, 2759797, 2024201, 745432]"
859,"[2369375, 2756842, 2883995]"
859,[758106]
859,"[2423296, 2882610, 2608723]"
859,[1902076]
859,[2781027]
859,[2449447]
859,"[2883995, 2848893, 2567368]"
859,"[1631530, 711295, 894248]"
859,"[2089458, 2347743]"
859,[2484077]
859,[354787]
859,[1966595]
859,[2738893]
859,[2905143]
859,[1228078]
859,[2883864]
859,[306853]
859,[2209816]
859,"[2364692, 1602259]"
859,[2303094]
859,[2827993]
859,[2084163]
859,[2693062]
859,"[2693074, 1149112, 684124]"
859,[2799525]
859,[2322875]
859,[2125023]
859,[2298831]
859,[841695]
859,[2805369]
859,[2403629]
859,[2883174]
859,"[2710478, 2478632]"
859,[2880951]
859,[2822275]
859,[1928027]
859,[1079548]
859,"[1964540, 2421250, 2655777, 2232514, 2173261, 2778665, 2058224, 2849035, 2270156, 2756158]"
859,[1696326]
859,"[1597720, 2873820]"
859,[958561]
859,"[2880610, 1746165, 2861207]"
859,[2543102]
859,[1973307]
859,"[2576197, 2567368, 1955191]"
859,[523738]
859,"[407228, 1722293, 2233014, 2717309, 575741]"
859,"[2472807, 2581408]"
859,[2635825]
859,"[1931674, 2869087, 2209808]"
859,"[2693327, 2895931]"
859,"[2334096, 2199969]"
859,"[2879261, 1169709]"
859,[2406803]
859,"[1911995, 1371991, 2796775, 220941]"
859,[2894782]
859,"[1988228, 805624, 2228176]"
859,[977552]
859,[596214]
859,"[2683370, 2019315]"
859,"[2897383, 2897159]"
859,"[1109199, 2692146, 1453016, 2006968, 2719394, 2114172, 2455744, 2796775, 304045]"
859,[2535525]
859,"[731832, 2407363, 473989]"
859,"[531661, 1159175, 1725279]"
859,[850245]
859,[2427204]
859,[514243]
859,[2859677]
859,[2878015]
859,[2733169]
859,"[2876623, 2906667]"
859,[2892931]
859,[2100765]
859,[2582267]
859,[1789792]
859,[2405153]
859,[1996246]
859,[2614090]
859,[2880807]
859,[376266]
859,[1372494]
859,[2640347]
859,[2721400]
859,[2795609]
859,"[1008954, 1705443, 2341978, 2006174]"
859,"[2233299, 1487367]"
859,[1405110]
859,[2557297]
859,"[1101962, 2073595, 699940]"
859,"[1644424, 2299288, 2200595]"
859,[2875974]
859,"[2203518, 2690834]"
859,[2755390]
859,[2690834]
859,[613309]
859,"[2849588, 2334552, 2821229]"
859,"[2334266, 2694092]"
859,[2721952]
859,[2876623]
859,[1760683]
859,[1494657]
859,"[2867101, 2733796]"
859,[1998464]
859,[1723722]
859,[2226186]
859,[2061880]
859,[1626220]
859,"[2880807, 2816685]"
859,[2203518]
859,[782652]
859,[1224144]
859,[656075]
859,[517579]
859,[1432849]
859,[2876420]
859,[2883803]
859,"[2677381, 1027583]"
859,"[1153425, 2637106]"
859,"[2604635, 2812170]"
859,[2608723]
859,[2919637]
859,"[2848893, 1074270]"
859,"[2119602, 2058932, 2691379]"
859,"[1149888, 2409582]"
859,[396890]
859,[1527016]
859,[1520991]
859,[2877343]
859,[1772531]
859,[2303094]
859,[2517636]
859,[1385731]
859,[2822973]
859,[2157853]
859,[437721]
859,"[2869623, 1998464]"
859,"[665241, 2463508]"
859,[1477836]
859,"[79007, 1718530, 893129, 1997895, 2703616]"
859,[1996068]
859,"[880368, 2721400, 2608581, 2641100, 2163224, 1959600]"
859,"[2145417, 2897433]"
859,"[2753094, 2842054]"
859,[1354515]
859,[2518558]
859,"[581732, 2894750, 1227978]"
859,"[2677381, 1206731]"
859,"[2352026, 314072, 2513756]"
859,[2833363]
859,"[2885629, 2888803]"
859,"[2839810, 2839810]"
859,[2885289]
859,[365629]
859,"[1933131, 2331105]"
859,[2527586]
859,"[2873798, 2776524, 2479388]"
859,[2395890]
859,[2567368]
859,[2122891]
859,[2886633]
859,"[2359643, 2683370]"
859,[2289087]
859,[1745446]
859,[2911083]
859,[2434967]
859,"[2889447, 314183]"
859,[2613253]
859,[2458473]
859,[1076233]
859,[2208855]
859,[2313626]
859,[2823547]
859,[1782795]
859,[55060]
859,[1236349]
859,[2151515]
859,[2906191]
859,[2613244]
859,[2799525]
859,[2455744]
859,[2889924]
859,[1378030]
859,[2906622]
859,[2896419]
859,[2721457]
859,"[2247249, 2570549, 1510611]"
859,[2788512]
859,"[2709646, 1668559]"
859,[2797010]
859,[1075536]
859,[2323770]
859,[1472642]
859,[2614804]
859,[1715740]
859,[2912445]
859,[2906636]
881,"[1643591, 2837271]"
881,[2884473]
881,[2247681]
881,[2573285]
881,"[860458, 2679177, 2813950, 2734763, 1518505, 2837947, 2536418, 2488948]"
881,"[1784793, 2871553]"
881,"[2177495, 2603501, 2763873, 2851988, 1361499, 2003155]"
881,[2870493]
881,"[1700433, 2170384]"
881,"[78603, 78603]"
881,[2886679]
881,"[2318757, 2873311, 1752220, 2573924, 2687033, 1063163]"
881,"[982755, 145121, 2741290]"
881,[2858421]
881,[2877170]
881,[2903694]
881,[2738821]
881,[2658874]
881,[2552844]
881,"[2452983, 2878206]"
881,"[362101, 2858902, 1188697, 2519991]"
881,[1932346]
881,[2790357]
881,[1390015]
881,[2883204]
881,[2172203]
881,[2872916]
881,[839947]
881,"[2402923, 2632573, 2390091, 2515444]"
881,"[1550017, 2330439, 2721569, 1228710, 2763873, 2316946, 1683436, 2603501]"
881,"[2902261, 2791947, 2893477, 2059413, 2059413, 2823513]"
881,[2864127]
881,[2902514]
881,[2891549]
881,[2850319]
881,[984829]
881,[2874300]
881,"[2658874, 1991654, 459787, 2699758, 2579214, 2653655, 1321560, 2608994, 1315454]"
881,[1759205]
881,[2046527]
881,"[2131244, 2834992]"
881,[2876577]
881,[2669193]
881,"[981878, 1587901, 1132764]"
881,[2469679]
881,[2193227]
881,[2285064]
881,[2514387]
881,"[2909735, 1343461, 655644, 544839, 2811492]"
881,"[2715758, 2917284]"
881,[2857446]
881,[2259290]
881,[2716689]
881,[1101595]
881,[2897562]
881,[1864034]
881,[2728981]
881,[207978]
881,[2825509]
881,[1481859]
881,[2389596]
881,"[2500644, 2705015]"
881,[1698270]
881,"[2742140, 1779657, 1115924, 2546448]"
881,[2889022]
881,[2875174]
881,"[1549152, 1250643]"
881,[2701775]
881,[2144873]
881,"[2130894, 1422520, 2600252, 2715758, 805902]"
881,"[2863059, 2905265, 2833169]"
881,"[2652550, 2152455]"
881,[2807218]
881,"[2379832, 2829958, 2829944]"
881,[2488865]
881,[2766945]
881,"[2336663, 1962074, 2462750, 2462755]"
881,"[2867652, 2686351]"
881,[1729201]
881,[2880278]
881,"[2568580, 2391677, 2748767, 1159561]"
881,[2793315]
881,[2343031]
881,[1664613]
881,[2514301]
881,[2823637]
881,[2407977]
881,[2490984]
881,[2880265]
881,[2868243]
881,[2658874]
881,[2353641]
881,[1801011]
881,[1550026]
881,"[2313412, 2900731]"
881,[404519]
881,[216211]
881,[2737676]
881,[2880574]
881,[2164509]
881,[2880098]
881,[2172431]
881,[2809916]
881,[404519]
881,"[2519991, 2298989]"
881,[2722093]
881,"[2753543, 2753521, 2241119, 2728144, 2804955, 2531172]"
881,[2828130]
881,[2149197]
881,[2844885]
881,[2618729]
881,[2193785]
881,[15082]
881,[2258804]
881,[2885403]
881,"[1773591, 1898362, 395414, 2208587, 2691672]"
881,[2384865]
881,"[2320163, 285946, 2862765, 1219906, 2867677, 2626703]"
881,"[2119965, 2581597, 2125977]"
881,[2847722]
881,[2834276]
881,"[279561, 2381003]"
881,[1990757]
881,[1959436]
881,[2111870]
881,"[2579214, 2867024, 2851446, 2519991, 2754468, 2844166, 1397300]"
881,[86466]
881,"[2807218, 1315304]"
881,[2367726]
881,[2560974]
881,"[2623751, 2346493, 2710543, 2839699, 2822766]"
881,"[2880246, 2873248, 2459839]"
881,[2235538]
881,[2384445]
881,[2875174]
881,[2709249]
881,[1340042]
881,[2604138]
881,[2895084]
881,[2900117]
881,"[2673831, 2589167]"
881,[2911911]
881,"[2888827, 2184825]"
881,[2456007]
881,[2845007]
881,"[2708337, 2801978, 2862765]"
881,[2902338]
881,[2870818]
881,"[2027205, 927528, 2013336]"
881,[1159561]
881,"[597707, 1665392]"
881,"[2654862, 1432148]"
881,[2757853]
881,[2652843]
881,[2864127]
881,[2566336]
881,"[2892841, 2889131]"
881,"[2700527, 2254662, 1986239]"
881,[2851843]
881,[2005840]
881,[2514387]
881,"[2816780, 2869185, 2186360, 2601196, 595645, 2654862, 2695087, 2564546, 2800173, 2889782]"
881,[2738499]
881,[2877679]
881,[343041]
881,[2821078]
881,"[2089113, 1091584]"
881,[2582001]
881,[1252078]
881,[2734584]
881,[1927127]
881,"[2304116, 2846500]"
881,[1198657]
881,[2759908]
881,"[2880278, 1928524]"
881,[2908882]
881,[2509389]
881,"[1037289, 2784744, 2101672, 2581261, 2877205]"
881,[2856084]
881,[302012]
881,[1767284]
881,[547490]
881,"[970336, 1975115, 1550911, 2690279, 2791915, 2882537, 1965030, 1127577, 2430146, 561181]"
881,[1745131]
881,"[1204387, 379847, 2901767, 2674024, 2444105, 2449217, 2430918, 1455701, 1508841, 1084147]"
881,[1398273]
881,[2827725]
881,[2531172]
881,"[2283311, 2719654, 2167707]"
881,"[2125135, 2718946]"
881,"[2648807, 2773181]"
881,[2857446]
881,[2452983]
881,[2911501]
881,"[2879827, 2197902]"
881,[2662331]
881,[349957]
881,"[2798606, 2209078, 2241119]"
881,"[1003756, 1818911, 2353983, 2882726, 246568, 2300344, 2206085, 2849245]"
881,[2648807]
881,[2688485]
881,[2870818]
881,[2794828]
881,[871765]
881,[2917090]
881,"[2889904, 2428174, 2817163, 2528378]"
881,"[2876217, 2755129]"
881,[395414]
881,[2153429]
881,[2688815]
881,[2877297]
881,[2913971]
881,[2803556]
881,[2807771]
881,[2847281]
881,"[1352288, 2731246, 2690077, 2294830]"
881,"[2598855, 2719506]"
881,[302012]
881,"[2887096, 889136]"
881,[1781864]
881,[2893367]
881,[2888908]
881,[2061096]
881,[2371767]
881,[2889131]
881,[542680]
881,[2800460]
881,"[2518838, 2010261]"
881,[2777983]
881,[2886214]
881,[2573031]
881,[1755386]
881,[2558385]
881,[2676795]
881,[2652960]
881,[1997809]
881,[2823518]
881,[2867356]
881,"[1685602, 2817464, 1009730]"
881,[1492278]
881,[2693958]
881,[2512817]
881,[2871048]
881,[2919740]
881,[2871553]
881,[1958645]
881,"[2529847, 2384445]"
881,[2786004]
881,[2878465]
881,"[853252, 2331101, 2559284, 567673, 2805978]"
881,[2907521]
881,[2328304]
881,[2902763]
881,[2915319]
881,[2751240]
881,[2877895]
881,[2575612]
881,[1995479]
881,[2476194]
881,[2379996]
881,[2435519]
881,[1196844]
881,"[2172772, 2586640, 1194373]"
881,[2871048]
881,[2889904]
881,[2815343]
881,"[2882537, 1905151]"
881,[1116683]
881,[2707916]
881,[2648807]
881,[2493543]
881,[2122957]
881,[2782683]
881,"[2882006, 2642923, 2670633, 1906894]"
881,"[2796229, 2620697]"
881,[2889904]
881,[2883300]
881,[2238844]
881,[1972064]
881,[2107461]
881,"[2386130, 2434416, 2084665]"
881,"[1700433, 2358178]"
881,"[1979389, 2599881, 1428087]"
881,[2890199]
881,[2061096]
881,[2895319]
881,[2869384]
881,[2855819]
881,[2896361]
881,[2206615]
881,"[2176051, 1357623]"
881,[2012434]
881,"[2492437, 1306857, 793634]"
881,"[2888168, 2881295]"
881,"[2167435, 2847811, 2230487, 822311]"
881,"[2674024, 2797396]"
881,[1272317]
881,"[2791947, 2831689, 2551051]"
881,[2729559]
881,"[2558984, 970283]"
881,[2459292]
881,"[2794828, 2916968]"
881,[2324444]
881,[2854924]
881,[1985419]
881,[2662153]
881,"[2856760, 2528638, 2819757, 2699758]"
881,"[2873287, 2476069]"
881,[295376]
881,"[2833879, 2132923]"
881,[2914229]
881,[2770058]
881,[2863020]
881,"[2629299, 1547857, 2140410, 1779676]"
881,[2669193]
881,"[2183062, 2691343, 38188]"
881,[2863185]
881,[2234935]
881,[2860807]
881,[2883009]
881,[1613633]
881,[825542]
881,"[2035396, 2868243, 2819191]"
881,[2643128]
881,[2824627]
881,[2337680]
881,"[2751205, 2729773]"
881,[1836260]
881,[2658874]
881,[2852089]
881,[1822484]
881,[1118087]
881,"[2627325, 2054339]"
881,[1022746]
881,[2569168]
881,[2768174]
881,"[574143, 2688815]"
881,[2920197]
881,[2794828]
881,[2447964]
881,"[2114411, 410135]"
881,"[2254217, 1488096, 2895933]"
881,[2652550]
881,[1922257]
881,[2394531]
881,"[2880278, 2728087, 2733617]"
881,[825542]
881,[2346045]
881,"[2901761, 2005511, 228816, 2901759]"
881,[2346045]
881,"[1711913, 693779]"
881,[550851]
881,[1608341]
881,[2156381]
881,[2903688]
881,[2905865]
881,[954057]
881,[2877184]
881,[2658874]
881,[2865670]
881,[2545020]
881,"[2834709, 2741195]"
881,[2136986]
881,[2703401]
881,[2876834]
881,"[1664826, 294445, 2849172, 2242072, 268994, 2866916, 1202988]"
881,"[2270948, 1572444]"
881,[2805978]
881,[2245744]
881,[2905003]
881,[2802035]
881,[393533]
881,[2890954]
881,[2729117]
881,[2847675]
881,[2897598]
881,[1996005]
881,[2276365]
881,[2662331]
881,"[2528693, 2566392, 2656097, 2619276, 2619276]"
881,[2903694]
881,"[2897501, 2284253, 2739864, 1466686, 314861]"
881,[2728981]
881,"[2778103, 981551, 2913175, 2439560, 2620697, 2456847, 2054230, 2709249, 2492423, 2544958]"
881,[2825155]
881,[2847281]
881,[2661808]
881,[2899511]
881,[2545901]
881,"[2628106, 2696700, 2789031]"
881,"[2899511, 2763822]"
881,"[2510882, 2004661, 2624779]"
881,[2891549]
881,[907058]
881,[2848419]
881,[1173171]
881,[2881644]
881,[1710480]
881,"[2041189, 1589907]"
881,"[2813666, 2307770]"
881,[2354642]
881,[2913858]
881,[1906347]
881,[1912918]
881,[1676923]
881,[2522563]
881,[1811878]
881,[2125977]
881,[1575241]
881,[1379790]
881,[1706486]
881,[2880246]
881,[2868210]
881,[2381986]
881,[2851988]
881,[2807146]
881,[2744995]
881,[2182868]
881,[2691000]
881,"[2518302, 381887]"
881,[2820321]
881,[2902979]
881,[1886588]
881,[2741836]
881,[1904795]
881,[2798223]
881,[2882726]
881,[2876716]
881,[2878877]
881,[2873507]
881,[1959665]
881,[2813692]
881,[2542559]
881,"[2811779, 2587456]"
881,[2833434]
881,[2662331]
881,"[2849725, 2887565]"
881,[2519991]
881,[2838393]
881,"[2519508, 2865591, 2836767, 2394843]"
881,[132753]
881,[2287808]
881,[2882665]
881,[2846976]
881,[2725604]
881,[2918581]
881,"[653166, 2904396, 2646250]"
881,[2654044]
881,"[2890569, 2866099]"
881,[1989607]
881,[2902468]
881,[2899269]
881,[616197]
881,[2793173]
881,[2912391]
881,"[2719057, 2882428]"
881,[2895319]
881,"[2862601, 2893252]"
881,[1463393]
881,"[2554180, 978440, 132753]"
881,[1314458]
881,[2920745]
881,[2119965]
881,[2905189]
881,[2260699]
881,"[1564213, 2912707, 502971]"
881,[1395739]
881,[170517]
881,[1773828]
887,"[2679430, 1664304]"
887,"[1864397, 2913442, 1801396]"
887,"[2747702, 2256861, 2166462]"
887,[2699889]
887,[2167773]
887,"[2510864, 2914199, 2261263]"
887,[2875279]
887,[2802284]
887,[2833567]
887,[2865199]
887,[2845032]
887,[2689018]
887,"[2083828, 2041825]"
887,[2856989]
887,"[2225699, 1547350]"
887,[2892612]
887,"[2597986, 2586248]"
887,[2913949]
887,"[299124, 2002203]"
887,[2916548]
887,[2141802]
887,[951635]
887,[2755673]
887,[2876529]
887,[2805663]
887,"[602562, 2901789, 1061565]"
887,[2070749]
887,[2131684]
887,[2795895]
887,[2862633]
887,[2906282]
887,[2677927]
887,"[2521847, 2694943]"
887,[870266]
887,[2883298]
887,"[1235384, 2181863]"
887,[2850216]
887,[854802]
887,[2464561]
887,[2892326]
887,[2869408]
887,[2803002]
887,[2896364]
887,"[2760592, 2568699]"
887,[1124755]
887,"[2910456, 2594067, 2908494, 2108036]"
887,[2690499]
887,[2679171]
887,[2677927]
887,[2874535]
887,[2870873]
887,[2573427]
887,[2253583]
887,[2893729]
887,[2532699]
887,"[1489250, 2911531, 1980843]"
887,"[2761323, 658528, 2720155, 1486254]"
887,[2875748]
887,[2656836]
887,"[1337645, 760380]"
887,[2251894]
887,"[2546864, 869695, 1178887]"
887,[2510192]
887,"[2122775, 2824155, 2797894, 2669835, 2904841, 2369863, 2719524, 2299825, 2363267, 261600]"
887,[2867072]
887,"[1620598, 216324, 2125159]"
887,[1907193]
887,[2456213]
887,[760141]
887,[2041846]
887,[1533023]
887,"[919249, 2828774, 1527541]"
887,[2088386]
887,[2395766]
887,[2870873]
887,[2906934]
887,"[2906021, 2838547]"
887,[2747440]
887,[2041846]
887,[2910738]
887,"[1468021, 520840]"
887,"[2306479, 1062816, 1976784]"
887,[2905133]
887,[1426715]
887,"[1290789, 1373086]"
887,[1809036]
887,[2562453]
887,[2677927]
887,[2708687]
887,[2642725]
887,[2903755]
887,"[2904276, 2878259, 2730758]"
887,[1810493]
887,[640443]
887,[2858760]
887,[1666812]
887,"[2278567, 2678089]"
887,[2429641]
887,[1956900]
887,[2749386]
887,[1290789]
887,[2883920]
887,"[2086179, 2712899]"
887,[2896607]
887,[2752323]
887,[931991]
887,"[2890241, 2703788]"
887,"[1141667, 2521257]"
887,[2870873]
887,[2905407]
887,[2458829]
887,[2893561]
887,[1092985]
887,[2268725]
887,[2509168]
887,[2911556]
887,[2696707]
887,[2770893]
887,"[500481, 2886746, 2849432]"
887,[2804338]
887,[2060292]
887,[2766004]
887,[2252612]
887,[2909899]
887,[2887816]
887,[2009957]
887,[2109119]
887,[2900513]
887,"[1426315, 2787639, 2058607, 2436941, 768895, 1981682]"
887,[391223]
887,[1097530]
887,[2681512]
887,[2651190]
887,"[2874493, 1399350, 2362087, 2127964, 2880901]"
887,"[253524, 1328152, 2389510, 2901262]"
887,[2801977]
887,[2916461]
887,[405806]
887,[2756140]
887,"[2760592, 2284296]"
887,"[1531215, 524384]"
887,"[1559652, 2876847, 2175045, 2165246, 2519772, 2126684, 433266, 1434100, 425641, 2906352]"
887,[2913527]
887,"[1911449, 260238, 2261258]"
887,[475122]
887,"[2362087, 2362087]"
887,[1344897]
887,"[1933433, 2677927]"
887,[1548149]
887,"[2809534, 2151385]"
887,[2677927]
887,[2203510]
887,[2901744]
887,"[2547921, 817456, 700685]"
887,[2887773]
887,[2652041]
887,[2870873]
887,"[2040454, 2698064, 2605357, 2238881]"
887,[2745349]
887,"[1400066, 688994, 1823058, 717308]"
887,"[2920811, 2919832]"
887,[2197156]
887,[2465746]
887,[2890771]
887,[2869692]
887,"[1458616, 1966948, 701583]"
887,"[1966948, 701583]"
887,"[2497208, 1030717, 2783824, 2398183, 1385636, 2872944, 2680427, 2469554, 1321093]"
887,[2512096]
887,[2903520]
887,[2898099]
887,[2495552]
887,[107241]
887,[2558094]
887,[2870873]
887,[2912532]
887,[2794658]
887,[2586870]
887,"[2105328, 2883275]"
887,[2870873]
887,[2626354]
887,[2870873]
887,[2873966]
887,[2876608]
887,[2870873]
887,"[1116353, 707210, 1132175]"
887,[2884981]
887,[2833246]
887,[878424]
887,"[2207688, 2552539]"
887,"[2733987, 1982990, 1369021, 2904841, 2824155, 2894319, 2692072, 2781529, 2504631, 2719524]"
887,[2828254]
887,[1629389]
887,[2036973]
887,[2736500]
887,"[2889247, 2633695, 2175098]"
887,[2879400]
887,[2674889]
887,[2626463]
887,[2032789]
887,[2291391]
887,"[815770, 1677489]"
887,[1730051]
887,[2870873]
887,[2911131]
887,[582198]
887,[2903185]
887,"[1433794, 1049735, 2031759, 917914]"
887,"[478007, 570936]"
887,[2837234]
887,[2865687]
887,"[1916870, 1321093]"
887,[2906282]
887,"[694450, 2238881, 1144422]"
887,[2786876]
887,[1527812]
887,[951713]
887,"[2872156, 2688875]"
887,[2363726]
887,[2873966]
887,[2906222]
887,[893818]
887,[1678840]
887,[1955785]
887,"[2887773, 2167773, 2851216]"
887,"[2799451, 1478313]"
887,[1631264]
887,"[2863766, 2906077]"
887,"[2915177, 2906177, 2863290]"
887,[2805663]
887,[2894599]
887,[2909185]
887,[2283023]
887,"[2875230, 1830580, 1584277, 2651728]"
887,"[1676791, 1984237]"
887,[2746485]
887,"[2677927, 1189824, 1732451, 2320118]"
887,"[2255008, 2775761]"
887,[2571688]
887,[1809312]
887,[200231]
887,[2486946]
887,"[1132175, 1453620]"
887,"[2831925, 2862437, 2617962, 2830840]"
887,[2766004]
887,[2819607]
887,[2881473]
887,[2879400]
887,[2881963]
887,[2226624]
887,[2027905]
887,[236044]
887,[2860987]
887,[1395326]
887,[686705]
887,[2071376]
887,[2512096]
887,[2861777]
887,[2805510]
887,[2912615]
887,[2899228]
887,[2600249]
887,[1943050]
887,[2243835]
887,[2292079]
887,[2878018]
887,[2872786]
887,[2622151]
887,[2777006]
887,[2421493]
887,[2140819]
887,[2411736]
887,"[2870873, 2622151]"
887,[1943050]
887,[2677927]
887,[2743312]
887,[2847472]
887,[2751888]
887,[1943050]
887,[2893295]
887,[2887773]
887,"[2840977, 2667812]"
887,[1702282]
887,[2903592]
887,[2630634]
887,[2913466]
887,[1985737]
887,[435566]
887,"[2747702, 2876608]"
887,[2184915]
887,[2852082]
887,"[2124779, 1602466]"
887,"[2354415, 2677927]"
887,[1316123]
887,"[2413105, 1498268, 2660140]"
887,[865020]
887,"[2747702, 2586752]"
887,"[2074844, 2892366]"
887,[2805704]
887,[2886746]
887,[2873751]
887,"[2880188, 2817229, 2882721]"
887,[2911754]
887,"[2707210, 2651728, 200231]"
887,"[2802965, 383356]"
887,"[2085370, 2425839, 1266079, 1484813, 2784212, 1830383]"
887,[2864889]
887,[1179795]
887,[2702061]
887,[728731]
887,[2706014]
887,[2881697]
887,[2755817]
887,[2914430]
887,[2870873]
887,[2677927]
887,[2465746]
887,[2130588]
887,[2905042]
887,[2784921]
887,[326034]
887,"[897236, 934122]"
887,[2698064]
887,"[2651728, 901247]"
887,"[2918453, 2864756]"
887,[2902392]
887,"[1148408, 635502]"
887,[854802]
887,"[1749002, 1115814, 2688875, 2873777, 2775537, 1414231, 2306338]"
887,[2512096]
887,[2814475]
887,[1620037]
887,[2920092]
887,[2268919]
887,[844147]
887,[2887915]
887,"[2523842, 2777460]"
887,[2838399]
887,"[1907500, 1703056]"
887,[2119918]
887,[2869927]
887,"[2911910, 1698455, 2822021, 2829034]"
887,[701583]
887,[2306432]
887,[2041846]
887,[2851216]
887,[2875748]
887,[2875230]
887,"[1160782, 1778054, 2878666]"
887,[2836763]
887,[2905407]
887,[2609944]
887,[2901789]
887,[2918918]
887,"[1958518, 2788135, 1633640, 2786667, 175638, 1069406, 2003580, 2412731, 1914536]"
887,[2904142]
887,[2875886]
887,[2420196]
887,[1791572]
887,[2080749]
887,"[2851216, 375184]"
887,[2553640]
887,"[2888791, 2887996, 2870873]"
887,[2113919]
887,"[2523842, 2277634, 1695642, 356473]"
887,[689326]
887,"[1937371, 1997244, 2726712, 399873, 2901443, 2210941]"
887,"[2270401, 2540831]"
887,[2815298]
887,"[2799759, 2908731]"
887,[158935]
887,[2870873]
887,[2919370]
887,[2443156]
887,[2247942]
887,[2827770]
887,[2860819]
887,[2587725]
887,"[2608124, 1536217]"
887,"[2689195, 2539746, 203122, 2399382, 2246882]"
887,[2737806]
887,[2484769]
887,[2881520]
887,[2920576]
887,[2038214]
887,[1699349]
887,[2867371]
887,[2203510]
887,[2884156]
887,[2878094]
887,[714642]
887,[2870873]
887,[869156]
887,"[2166462, 2061106, 2113691]"
887,"[2860987, 257474]"
887,[2794779]
887,[2887143]
887,"[2818609, 988260, 2678176]"
887,[2846582]
887,[2706450]
887,[2208557]
887,[2203753]
887,[2413853]
887,[2661433]
887,"[2583674, 2811247]"
887,[2906282]
887,[1710270]
887,"[2679171, 2226011]"
887,[2918918]
887,"[865020, 2785394, 460532, 2452142, 2800001]"
887,"[2698105, 2023429]"
887,[2625359]
887,[2015530]
887,[2512096]
887,[2799362]
887,[2658619]
887,[2904647]
887,[2901967]
887,[2816549]
887,[1289075]
887,[2870873]
887,[802147]
887,[2832890]
887,"[2238881, 2557435]"
887,[2873966]
887,[2893545]
887,"[1072152, 624680, 2367071]"
887,[2846675]
887,[2874663]
887,[2587522]
887,[2286714]
887,[2824155]
887,"[2227417, 2636413]"
887,[2916548]
887,[2314673]
887,[1933433]
887,[2640912]
887,[1920187]
887,[2131684]
887,[1121090]
887,[1324645]
887,[2237049]
887,[2595788]
887,[2652351]
887,[2905133]
887,[2870873]
887,[2883430]
887,[2679430]
887,[2427797]
887,[2906282]
887,[2860270]
887,[1061627]
887,[2653758]
887,"[1555833, 1680118, 1313707]"
887,"[2839350, 2820413, 2872156]"
887,[2050550]
887,[2204278]
887,[2885682]
887,[1408868]
887,[164900]
887,[2917010]
887,[854802]
887,[1691515]
887,[1651193]
887,[2031454]
887,"[865166, 2033582, 1710716, 2163112, 2841453, 944267]"
887,[1581796]
887,[2870873]
887,[2916720]
887,[2009957]
887,"[2662914, 2657880]"
887,[2913836]
887,"[1783706, 800779]"
887,[2557767]
887,[579898]
887,[2911189]
887,[2156644]
887,[1123993]
887,[2805510]
887,[2247710]
887,[2801833]
887,[2749812]
887,[2755817]
887,[2580971]
887,[2360419]
887,[2104691]
887,[2166462]
887,[2280842]
887,[2169700]
887,[2876400]
887,[2809739]
887,[2828774]
887,[171446]
887,[2870873]
887,[2916548]
887,"[2196811, 1681101]"
887,[2909959]
887,"[2851216, 2012779]"
887,[2918388]
887,[2196129]
887,[2894717]
887,"[2900894, 1136280]"
887,[1920187]
888,"[1954725, 2368264, 2819220, 2039982]"
888,[2917374]
888,"[2870459, 2894205, 2530547]"
888,"[2738858, 2738858]"
888,[2877190]
888,[2903643]
888,"[691202, 2902535]"
888,"[2609079, 2451050, 2360846, 2738151, 2287060]"
888,[2913739]
888,[2108389]
888,[2892506]
888,"[1839727, 2126844, 2897251]"
888,"[2908699, 2914572]"
888,[101027]
888,[1441174]
888,"[578658, 2758671, 2812406, 2899722, 2564340]"
888,[2806857]
888,[2609871]
888,[2870529]
888,[2893424]
888,"[2894783, 2882086]"
888,[2758405]
888,[2873541]
888,"[2359907, 2736025]"
888,[2362033]
888,[2876876]
888,[1227639]
888,"[2463968, 1477436]"
888,[2778823]
888,[2340581]
888,[2817467]
888,"[2612783, 2326473]"
888,"[2560638, 2246118, 1942824, 282353, 1013321, 2799009, 2407026]"
888,"[1894285, 2704779, 2328504, 2912813, 354876, 2915790, 1219413]"
888,[2020525]
888,"[1927899, 2564833, 2827732, 2240043, 2846639, 2624383]"
888,"[2606901, 2308029, 2423403, 510761]"
888,[2833239]
888,[2901825]
888,"[2853956, 2805931, 1378729, 2304224, 201935, 590673]"
888,[2880358]
888,"[2363893, 2830358, 2042953, 1981878, 1261690, 1934134]"
888,[2868076]
888,[2868401]
888,[1615153]
888,[2440188]
888,[2684728]
888,"[2807366, 2720168]"
888,"[2897077, 2756773]"
